pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2024-07-22,94.8,-2.68,5.8,"Hodge, Porter",642715,687863,,ball,,,,,12,Willy Adames homers (16) on a fly ball to right center field.,R,R,R,CHC,MIL,B,,,0,0,2024,0.07,1.17,1.22,3.38,,,,0,8,Top,,,,,,,10.229860897024292,-137.8029820431567,-3.3516495566955737,-1.1961040621311636,28.03298138411876,-16.649734964221498,3.24,1.61,,,,96.9,2525,7.3,746850,665804,683737,663538,623520,621020,664023,691718,673548,53.17,,,,,,,,61,1,4-Seam Fastball,3,0,0,3,0,3,0,3,Infield shade,Standard,192,0.0,0.038,,,,-0.038,,3,-3,0.935,0.065,23,28,23,29,1,3,1,1,2,1,1.35,-0.07,-0.07,47.4,,,,,
ST,2024-07-22,80.4,4.18,4.45,"Milner, Hoby",673548,571948,field_out,hit_into_play,,,,,8,"Seiya Suzuki grounds out, third baseman Joey Ortiz to first baseman Rhys Hoskins.",R,R,L,CHC,MIL,X,5,ground_ball,0,0,2024,-1.33,0.07,-0.02,1.88,691718,,663538,2,7,Bot,115.57,171.61,,,,,-6.85335328179468,-116.91548376965144,0.9204626892351188,-10.765005714829122,23.021118402163708,-31.97399785796601,3.17,1.42,2,85.9,-50,80.7,1986,6.7,746850,661388,656555,668930,687401,642715,694192,669003,686217,53.85,0.214,0.204,0.0,1,0,0,2,60,1,Sweeper,3,0,3,0,0,3,3,0,Strategic,Standard,300,-0.011,-0.287,60.7,6.1,0.254,0.287,88.0,3,3,0.946,0.946,33,29,33,30,1,3,8,1,4,1,3.48,-1.33,1.33,-2.0,-11.94431916513546,5.394102492747376,31.14978866626241,38.189341276609184,29.320784387238334
FF,2024-07-22,90.1,4.0,4.41,"Milner, Hoby",683737,571948,strikeout,swinging_strike,,,,,2,Michael Busch strikes out swinging.,R,L,L,CHC,MIL,S,2,,2,2,2024,1.46,0.74,-0.08,3.26,691718,,663538,1,7,Bot,,,,,,,-13.27369412714416,-130.57174013594698,1.6097278443328344,19.504786659967465,27.85230587492143,-24.29150105798297,3.18,1.49,,,,90.3,2132,6.7,746850,661388,656555,668930,687401,642715,694192,669003,686217,53.84,,0.0,0.0,1,0,0,,59,5,4-Seam Fastball,3,0,3,0,0,3,3,0,Strategic,Standard,103,-0.016,-0.275,62.6,5.8,,0.275,,3,3,0.962,0.962,33,26,33,27,1,3,8,1,4,1,2.09,1.46,1.46,-4.9,-1.6387600021852793,27.27706775652024,28.488136899504077,37.96941595023058,20.721227310882
SI,2024-07-22,89.6,4.13,4.35,"Milner, Hoby",683737,571948,,called_strike,,,,,7,Michael Busch strikes out swinging.,R,L,L,CHC,MIL,S,,,2,1,2024,1.64,0.12,-0.42,1.61,691718,,663538,1,7,Bot,,,,,,,-14.777502564240796,-129.64322756105273,-0.98111358411056,21.56159346259385,26.0598064024292,-30.84861570307079,3.03,1.52,,,,90.1,2091,6.8,746850,661388,656555,668930,687401,642715,694192,669003,686217,53.67,,,,,,,,59,4,Sinker,3,0,3,0,0,3,3,0,Strategic,Standard,108,0.0,-0.074,,,,0.074,,3,3,0.962,0.962,33,26,33,27,1,3,8,1,4,1,2.74,1.64,1.64,-1.1,,,,,
SI,2024-07-22,88.9,4.13,4.37,"Milner, Hoby",683737,571948,,ball,,,,,7,Michael Busch strikes out swinging.,R,L,L,CHC,MIL,B,,,1,1,2024,1.61,-0.05,-0.82,1.57,691718,,663538,1,7,Bot,,,,,,,-15.562105868497648,-128.5977501481724,-0.6354114800101325,21.032924879870567,26.03882198744456,-32.87941295791394,3.12,1.6,,,,89.3,2066,6.8,746850,661388,656555,668930,687401,642715,694192,669003,686217,53.7,,,,,,,,59,3,Sinker,3,0,3,0,0,3,3,0,Strategic,Standard,97,0.0,0.024,,,,-0.024,,3,3,0.962,0.962,33,26,33,27,1,3,8,1,4,1,2.97,1.61,1.61,-2.7,,,,,
FF,2024-07-22,89.4,4.0,4.47,"Milner, Hoby",683737,571948,,ball,,,,,11,Michael Busch strikes out swinging.,R,L,L,CHC,MIL,B,,,0,1,2024,1.3,0.65,-0.61,3.54,691718,,663538,1,7,Bot,,,,,,,-14.146499170931918,-129.33589884627042,2.448872373251878,17.49836667467734,26.766247249155697,-25.64087115466393,3.1,1.53,,,,89.7,2058,6.8,746850,661388,656555,668930,687401,642715,694192,669003,686217,53.74,,,,,,,,59,2,4-Seam Fastball,3,0,3,0,0,3,3,0,Strategic,Standard,103,0.0,0.007,,,,-0.007,,3,3,0.962,0.962,33,26,33,27,1,3,8,1,4,1,2.23,1.3,1.3,-0.4,,,,,
SI,2024-07-22,89.4,4.18,4.36,"Milner, Hoby",683737,571948,,called_strike,,,,,7,Michael Busch strikes out swinging.,R,L,L,CHC,MIL,S,,,0,0,2024,1.5,-0.09,-0.61,1.63,691718,,663538,1,7,Bot,,,,,,,-14.987647317395416,-129.32409370741945,-0.4575916443492829,19.81731720168804,25.581640251673523,-33.36527013762406,3.09,1.55,,,,89.8,2035,6.7,746850,661388,656555,668930,687401,642715,694192,669003,686217,53.78,,,,,,,,59,1,Sinker,3,0,3,0,0,3,3,0,Strategic,Standard,102,0.0,-0.045,,,,0.045,,3,3,0.962,0.962,33,26,33,27,1,3,8,1,4,1,2.97,1.5,1.5,-4.2,,,,,
ST,2024-07-22,81.1,3.98,4.51,"Milner, Hoby",663538,571948,single,hit_into_play,,,,,14,Nico Hoerner singles on a ground ball to third baseman Joey Ortiz. Pete Crow-Armstrong to 3rd.,R,R,L,CHC,MIL,X,5,ground_ball,0,2,2024,-1.32,-0.17,0.46,1.12,,691718,,1,7,Bot,113.76,181.3,,,,,-5.392773166133198,-118.03325975883752,-0.6523430285703046,-11.432242371238264,21.09495380283316,-33.86166741204949,3.24,1.54,1,82.7,-39,82.2,1991,6.9,746850,661388,656555,668930,687401,642715,694192,669003,686217,53.65,0.06,0.065,0.9,1,1,0,2,58,3,Sweeper,3,0,3,0,0,3,3,0,Standard,Standard,302,0.011,0.658,69.2,7.4,0.061,-0.658,88.0,3,3,0.951,0.951,33,27,33,27,1,3,8,1,4,1,3.62,-1.32,1.32,1.3,-7.133507272526588,3.5629144932766166,40.6210651547318,42.02299180034076,14.805001721953854
FF,2024-07-22,89.5,4.09,4.44,"Milner, Hoby",663538,571948,,called_strike,,,,,12,Nico Hoerner singles on a ground ball to third baseman Joey Ortiz. Pete Crow-Armstrong to 3rd.,R,R,L,CHC,MIL,S,,,0,1,2024,1.25,0.71,0.21,3.32,,,691718,1,7,Bot,,,,,,,-12.291801214986398,-129.79316789340507,1.7689497153831095,16.68474906252945,26.20735036526229,-24.712333190375183,3.19,1.61,,,,90.0,1989,6.7,746850,661388,656555,668930,687401,642715,694192,669003,686217,53.79,,,,,,,,58,2,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,101,0.005,-0.052,,,,0.052,,3,3,0.946,0.946,33,27,33,27,1,3,8,1,4,1,2.14,1.25,-1.25,-3.8,,,,,
SI,2024-07-22,88.7,4.14,4.42,"Milner, Hoby",663538,571948,,called_strike,,,,,6,Nico Hoerner singles on a ground ball to third baseman Joey Ortiz. Pete Crow-Armstrong to 3rd.,R,R,L,CHC,MIL,S,,,0,0,2024,1.29,-0.03,0.36,2.39,,,691718,1,7,Bot,,,,,,,-12.01772281410633,-128.7333926247396,1.16886440103942,16.746883327608266,24.46658268131573,-32.97721421710037,3.27,1.66,,,,89.6,1996,6.8,746850,661388,656555,668930,687401,642715,694192,669003,686217,53.73,,,,,,,,58,1,Sinker,3,0,3,0,0,3,3,0,Standard,Standard,106,0.0,-0.04,,,,0.04,,3,3,0.946,0.946,33,27,33,27,1,3,8,1,4,1,2.92,1.29,-1.29,-4.1,,,,,
FF,2024-07-22,88.9,4.12,4.32,"Milner, Hoby",691718,571948,force_out,hit_into_play,,,,,2,"Pete Crow-Armstrong ground bunts into a force out, pitcher Hoby Milner to shortstop Willy Adames. Miguel Amaya out at 2nd. Pete Crow-Armstrong to 1st.",R,L,L,CHC,MIL,X,1,ground_ball,0,2,2024,1.13,0.55,-0.01,2.83,,,665804,0,7,Bot,124.25,190.36,,,,,-12.541101500217286,-128.95238527526865,1.2507659389166623,15.081159867250475,24.324044503832237,-26.445905333184648,3.32,1.48,15,32.2,-4,89.7,1988,6.7,746850,661388,656555,668930,687401,642715,694192,669003,686217,53.76,0.271,0.297,0.0,1,0,0,1,57,3,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,102,-0.008,0.063,,,0.289,-0.063,88.0,3,3,0.954,0.954,33,22,33,22,1,2,8,1,4,1,2.33,1.13,1.13,-0.9,,,,,
SI,2024-07-22,89.2,4.07,4.35,"Milner, Hoby",691718,571948,,called_strike,,,,,7,"Pete Crow-Armstrong ground bunts into a force out, pitcher Hoby Milner to shortstop Willy Adames. Miguel Amaya out at 2nd. Pete Crow-Armstrong to 1st.",R,L,L,CHC,MIL,S,,,0,1,2024,1.42,-0.19,-0.3,1.98,,,665804,0,7,Bot,,,,,,,-13.809810005124517,-129.17637016860488,0.654523381435536,18.742083618488707,25.6559911527206,-34.70648384410637,3.26,1.6,,,,89.8,2007,6.8,746850,661388,656555,668930,687401,642715,694192,669003,686217,53.7,,,,,,,,57,2,Sinker,3,0,3,0,0,3,3,0,Strategic,Standard,99,0.0,-0.048,,,,0.048,,3,3,0.954,0.954,33,22,33,22,1,2,8,1,4,1,3.07,1.42,1.42,-2.8,,,,,
ST,2024-07-22,80.6,4.09,4.49,"Milner, Hoby",691718,571948,,foul_bunt,,,,,5,"Pete Crow-Armstrong ground bunts into a force out, pitcher Hoby Milner to shortstop Willy Adames. Miguel Amaya out at 2nd. Pete Crow-Armstrong to 1st.",R,L,L,CHC,MIL,S,,,0,0,2024,-0.9,0.09,0.14,2.07,,,665804,0,7,Bot,,,,,,,-7.118769784956502,-117.15595964352534,1.1743962647417494,-6.950838049480633,22.22497131638202,-31.82816909866609,3.32,1.48,131,,,81.1,1990,6.7,746850,661388,656555,668930,687401,642715,694192,669003,686217,53.77,,,,,,,,57,1,Sweeper,3,0,3,0,0,3,3,0,Strategic,Standard,301,0.0,-0.042,17.1,2.5,,0.042,88.0,3,3,0.954,0.954,33,22,33,22,1,2,8,1,4,1,3.43,-0.9,-0.9,-0.8,-14.574006395623185,-29.97075438702892,21.78669238107915,40.207942453552526,33.26372940090737
ST,2024-07-22,80.9,4.13,4.4,"Milner, Hoby",665804,571948,walk,ball,,,,,13,Miguel Amaya walks.,R,R,L,CHC,MIL,B,,,3,2,2024,-1.13,-0.01,-1.24,1.4,,,,0,7,Bot,,,,,,,-9.88395056193808,-117.44047547282231,0.0328468418127332,-8.408472543216908,23.46849141107599,-32.49708021779349,3.23,1.51,,,,81.2,1970,6.8,746850,661388,656555,668930,687401,642715,694192,669003,686217,53.72,,0.689131,0.7,1,0,0,,56,8,Sweeper,3,0,3,0,0,3,3,0,Strategic,Standard,310,0.008,0.371,,,,-0.371,,3,3,0.946,0.946,33,25,33,25,1,2,8,1,4,1,3.52,-1.13,1.13,-3.2,,,,,
CH,2024-07-22,81.3,4.44,4.08,"Milner, Hoby",665804,571948,,ball,,,,,14,Miguel Amaya walks.,R,R,L,CHC,MIL,B,,,2,2,2024,1.16,0.12,0.24,1.08,,,,0,7,Bot,,,,,,,-11.666044584275078,-117.89044443975118,-0.3029469758756868,12.998287008742562,21.704023103273183,-31.197207650184712,3.32,1.54,,,,81.7,1611,6.7,746850,661388,656555,668930,687401,642715,694192,669003,686217,53.85,,,,,,,,56,7,Changeup,3,0,3,0,0,3,3,0,Strategic,Standard,86,0.0,0.107,,,,-0.107,,3,3,0.946,0.946,33,25,33,25,1,2,8,1,4,1,3.34,1.16,-1.16,-7.8,,,,,
FF,2024-07-22,89.2,4.14,4.53,"Milner, Hoby",665804,571948,,foul,,,,,2,Miguel Amaya walks.,R,R,L,CHC,MIL,S,,,2,2,2024,1.32,0.65,-0.19,3.11,,,,0,7,Bot,,,,,,,-13.493280089161996,-129.24970537320235,1.2208108729551652,17.51670455314857,25.80314389951738,-25.410863286296333,3.35,1.57,153,74.5,66,89.8,2011,6.8,746850,661388,656555,668930,687401,642715,694192,669003,686217,53.7,,,,,,,,56,6,4-Seam Fastball,3,0,3,0,0,3,3,0,Strategic,Standard,101,0.0,0.0,69.4,6.3,,0.0,88.0,3,3,0.946,0.946,33,25,33,25,1,2,8,1,4,1,2.23,1.32,-1.32,0.7,2.407974623602515,2.948506965249091,33.12986804122868,32.83854558000647,23.77455749465881
ST,2024-07-22,79.9,4.22,4.48,"Milner, Hoby",665804,571948,,foul,,,,,12,Miguel Amaya walks.,R,R,L,CHC,MIL,S,,,2,2,2024,-1.71,0.23,0.92,2.54,,,,0,7,Bot,,,,,,,-4.087604774551475,-116.2339362439522,2.0822461816921507,-14.591206570487042,23.05883750290108,-30.761923360912792,3.35,1.57,127,64.0,16,80.2,2062,6.7,746850,661388,656555,668930,687401,642715,694192,669003,686217,53.83,,,,,,,,56,5,Sweeper,3,0,3,0,0,3,3,0,Strategic,Standard,293,0.0,0.0,65.4,6.0,,0.0,88.0,3,3,0.946,0.946,33,25,33,25,1,2,8,1,4,1,3.36,-1.71,1.71,2.5,-14.953264186454764,32.11688536010121,41.10864187338856,42.85407799038648,7.1539801309254925
SI,2024-07-22,88.5,4.3,4.33,"Milner, Hoby",665804,571948,,foul,,,,,8,Miguel Amaya walks.,R,R,L,CHC,MIL,S,,,2,1,2024,1.49,0.06,0.06,1.88,,,,0,7,Bot,,,,,,,-13.529120425561205,-128.23673550632773,0.0286777165603184,19.227592908213666,26.10278865916929,-31.782690940646106,3.35,1.57,265,87.9,24,89.0,2032,6.8,746850,661388,656555,668930,687401,642715,694192,669003,686217,53.71,,,,,,,,56,4,Sinker,3,0,3,0,0,3,3,0,Standard,Strategic,104,0.0,-0.069,73.7,6.3,,0.069,88.0,3,3,0.946,0.946,33,25,33,25,1,2,8,1,4,1,2.87,1.49,-1.49,-4.1,-3.4402163384844777,17.032620144722728,43.60250600221431,34.64625100273855,20.63181895961436
SI,2024-07-22,88.0,4.15,4.33,"Milner, Hoby",665804,571948,,ball,,,,,7,Miguel Amaya walks.,R,R,L,CHC,MIL,B,,,1,1,2024,1.32,-0.04,-0.82,2.08,,,,0,7,Bot,,,,,,,-14.883897004272916,-127.34156380608904,0.8255414029926291,17.360579825284418,25.82475023272644,-33.084268321237715,3.28,1.56,,,,88.5,1940,6.9,746850,661388,656555,668930,687401,642715,694192,669003,686217,53.62,,,,,,,,56,3,Sinker,3,0,3,0,0,3,3,0,Standard,Strategic,97,0.0,0.053,,,,-0.053,,3,3,0.946,0.946,33,25,33,25,1,2,8,1,4,1,3.02,1.32,-1.32,-5.4,,,,,
CH,2024-07-22,80.9,4.44,4.07,"Milner, Hoby",665804,571948,,ball,,,,,14,Miguel Amaya walks.,R,R,L,CHC,MIL,B,,,0,1,2024,1.27,0.27,1.52,1.08,,,,0,7,Bot,,,,,,,-8.998156228477074,-117.50542386658393,-0.500698421255693,13.458181454714992,22.99422450263388,-29.77960512397974,3.35,1.57,,,,81.3,1684,6.7,746850,661388,656555,668930,687401,642715,694192,669003,686217,53.78,,,,,,,,56,2,Changeup,3,0,3,0,0,3,3,0,Standard,Strategic,87,0.0,0.025,,,,-0.025,,3,3,0.946,0.946,33,25,33,25,1,2,8,1,4,1,3.23,1.27,-1.27,-8.9,,,,,
ST,2024-07-22,79.6,4.15,4.37,"Milner, Hoby",665804,571948,,foul,,,,,7,Miguel Amaya walks.,R,R,L,CHC,MIL,S,,,0,0,2024,-1.31,0.08,-0.35,1.77,,,,0,7,Bot,,,,,,,-7.476546036740711,-115.76661897605052,0.917979014986251,-10.368703354897734,21.441916950269057,-31.89072331143246,3.35,1.57,6,85.9,-17,80.2,1984,6.7,746850,661388,656555,668930,687401,642715,694192,669003,686217,53.77,,,,,,,,56,1,Sweeper,3,0,3,0,0,3,3,0,Standard,Strategic,300,0.0,-0.037,79.6,8.5,,0.037,88.0,3,3,0.946,0.946,33,25,33,25,1,2,8,1,4,1,3.52,-1.31,1.31,-4.0,19.932142944550016,-26.054841970323103,43.09457875350825,31.726069304606675,40.73947149389871
CU,2024-07-22,74.1,-1.28,5.8,"Leiter Jr., Mark",592885,643410,strikeout,swinging_strike,,,,,5,Christian Yelich strikes out swinging.,R,L,R,CHC,MIL,S,2,,1,2,2024,0.8,-1.28,0.08,2.35,,,,2,7,Top,,,,,,,1.4024841554444532,-107.82722705159136,2.51993250304438,5.945138910719378,19.860251324286576,-42.84321080312552,3.4,1.73,,,,74.4,2360,6.6,746850,665804,683737,663538,623520,621020,664023,691718,673548,53.86,,0.0,0.0,1,0,0,,55,4,Curveball,3,0,0,3,0,3,0,3,Infield shade,Standard,23,0.008,-0.18,72.5,8.6,,0.18,,3,-3,0.938,0.062,33,32,33,33,1,3,1,2,2,1,5.46,-0.8,0.8,53.4,25.70456332904354,-35.21591896593174,29.963850811513485,38.97226048689493,51.56195883770412
FS,2024-07-22,83.8,-1.34,5.81,"Leiter Jr., Mark",592885,643410,,called_strike,,,,,4,Christian Yelich strikes out swinging.,R,L,R,CHC,MIL,S,,,1,1,2024,0.14,0.02,-0.55,2.34,,,,2,7,Top,,,,,,,1.5551755020977185,-122.07063725480162,-1.6480099034862965,1.0904565048272226,23.81124423725487,-31.86560808465533,3.16,1.7,,,,84.4,737,6.6,746850,665804,683737,663538,623520,621020,664023,691718,673548,53.9,,,,,,,,55,3,Split-Finger,3,0,0,3,0,3,0,3,Infield shade,Standard,236,0.0,-0.064,,,,0.064,,3,-3,0.938,0.062,33,32,33,33,1,3,1,2,2,1,3.22,-0.14,0.14,52.2,,,,,
FS,2024-07-22,84.2,-1.2,5.81,"Leiter Jr., Mark",592885,643410,,ball,,,,,14,Christian Yelich strikes out swinging.,R,L,R,CHC,MIL,B,,,0,1,2024,-0.4,-0.14,0.59,1.45,,,,2,7,Top,,,,,,,4.992229381813623,-122.54441293729612,-3.4763760505022367,-5.030452650794259,23.859296433430707,-33.141698144092246,3.22,1.7,,,,84.9,625,6.7,746850,665804,683737,663538,623520,621020,664023,691718,673548,53.81,,,,,,,,55,2,Split-Finger,3,0,0,3,0,3,0,3,Infield shade,Standard,235,0.0,0.029,,,,-0.029,,3,-3,0.938,0.062,33,32,33,33,1,3,1,2,2,1,3.35,0.4,-0.4,49.1,,,,,
SI,2024-07-22,92.1,-1.54,5.81,"Leiter Jr., Mark",592885,643410,,swinging_strike,,,,,11,Christian Yelich strikes out swinging.,R,L,R,CHC,MIL,S,,,0,0,2024,-1.17,0.91,-0.3,3.61,,,,2,7,Top,,,,,,,5.70610695552899,-134.09542424801865,-1.7924907210447176,-15.286620621046724,26.36098436348944,-20.985390592903585,3.4,1.73,,,,93.1,2018,6.7,746850,665804,683737,663538,623520,621020,664023,691718,673548,53.84,,,,,,,,55,1,Sinker,3,0,0,3,0,3,0,3,Infield shade,Standard,208,0.0,-0.041,67.0,6.1,,0.041,,3,-3,0.938,0.062,33,32,33,33,1,3,1,2,2,1,1.76,1.17,-1.17,48.0,-2.8156905020704914,38.10131545281045,28.490197806417815,41.51866623795821,10.855276196276431
FS,2024-07-22,84.6,-1.13,5.81,"Leiter Jr., Mark",661388,643410,strikeout,swinging_strike,,,,,14,William Contreras strikes out swinging.,R,R,R,CHC,MIL,S,2,,1,2,2024,-0.44,0.51,0.94,1.43,,,,1,7,Top,,,,,,,5.746986643064789,-123.1075793298746,-4.93504265555817,-5.560435358824488,24.15895412530964,-26.222900977293907,3.54,1.7,,,,85.5,739,6.9,746850,665804,683737,663538,623520,621020,664023,691718,673548,53.65,,0.0,0.0,1,0,0,,54,5,Split-Finger,3,0,0,3,0,3,0,3,Standard,Standard,224,0.014,-0.182,53.2,6.7,,0.182,,3,-3,0.924,0.076,33,26,33,27,1,3,1,1,2,1,2.67,0.44,0.44,53.9,0.7347849609321817,20.57503654937639,28.970304211101286,47.38546749583121,23.286013475872597
FS,2024-07-22,85.2,-0.93,5.89,"Leiter Jr., Mark",661388,643410,,foul,,,,,8,William Contreras strikes out swinging.,R,R,R,CHC,MIL,S,,,1,2,2024,-0.5,0.67,0.0,1.68,,,,1,7,Top,,,,,,,3.217990489093793,-123.98697053273,-4.967543571420882,-5.757024632365958,24.2317123143096,-24.517820837914293,3.54,1.7,3,69.9,-27,86.0,830,6.8,746850,665804,683737,663538,623520,621020,664023,691718,673548,53.72,,,,,,,,54,4,Split-Finger,3,0,0,3,0,3,0,3,Standard,Standard,224,0.0,0.0,73.4,8.0,,0.0,88.0,3,-3,0.924,0.076,33,26,33,27,1,3,1,1,2,1,2.47,0.5,0.5,56.7,19.49223182945251,-17.941909501776028,36.3517840095175,36.38495832946837,45.90213454459864
SI,2024-07-22,92.4,-1.3,5.78,"Leiter Jr., Mark",661388,643410,,foul,,,,,13,William Contreras strikes out swinging.,R,R,R,CHC,MIL,S,,,1,1,2024,-1.06,1.07,-0.96,2.43,,,,1,7,Top,,,,,,,3.191829047444112,-134.46825374352213,-5.065519615331733,-13.497671439522382,28.775901833638983,-18.34670456276493,3.54,1.7,4,101.6,-32,93.2,2051,6.7,746850,665804,683737,663538,623520,621020,664023,691718,673548,53.79,,,,,,,,54,3,Sinker,3,0,0,3,0,3,0,3,Standard,Standard,206,0.0,-0.061,75.1,7.3,,0.061,101.6,3,-3,0.924,0.076,33,26,33,27,1,3,1,1,2,1,1.6,1.06,1.06,50.5,13.761545719025182,-18.63997874771185,28.105093212522505,26.22320392184853,38.85997089956673
SI,2024-07-22,92.2,-1.62,5.8,"Leiter Jr., Mark",661388,643410,,foul,,,,,1,William Contreras strikes out swinging.,R,R,R,CHC,MIL,S,,,1,0,2024,-1.13,1.01,-0.31,3.1,,,,1,7,Top,,,,,,,5.836360627458492,-134.11672744961243,-3.251473059621082,-14.93800811453016,28.881796727028693,-19.46725010943084,3.54,1.7,189,77.4,61,92.7,2007,6.6,746850,665804,683737,663538,623520,621020,664023,691718,673548,53.88,,,,,,,,54,2,Sinker,3,0,0,3,0,3,0,3,Standard,Standard,207,0.0,-0.051,71.8,6.6,,0.051,88.0,3,-3,0.924,0.076,33,26,33,27,1,3,1,1,2,1,1.67,1.13,1.13,48.0,8.51952069036959,14.30794702861019,23.79113809125016,33.078877422920506,24.500184379810367
ST,2024-07-22,78.1,-1.42,5.76,"Leiter Jr., Mark",661388,643410,,ball,,,,,13,William Contreras strikes out swinging.,R,R,R,CHC,MIL,B,,,0,0,2024,1.02,-0.92,-1.22,2.02,,,,1,7,Top,,,,,,,-1.46038982396643,-113.73323423700096,0.5785820651148317,9.09867858365426,23.226754928272847,-40.43181101067936,3.45,1.67,,,,78.0,2391,6.4,746850,665804,683737,663538,623520,621020,664023,691718,673548,54.07,,,,,,,,54,1,Sweeper,3,0,0,3,0,3,0,3,Standard,Standard,40,0.0,0.039,,,,-0.039,,3,-3,0.924,0.076,33,26,33,27,1,3,1,1,2,1,4.68,-1.02,-1.02,45.5,,,,,
FS,2024-07-22,84.8,-1.14,5.93,"Leiter Jr., Mark",668930,643410,strikeout,foul_tip,,,,,8,Brice Turang strikes out on a foul tip.,R,L,R,CHC,MIL,S,2,,0,2,2024,-0.37,0.2,0.25,1.7,,,,0,7,Top,,,,,,,4.017215233032195,-123.44268888478616,-3.967149139975077,-4.554277752412311,25.26255547429284,-29.555043638617114,3.19,1.49,,,,85.4,743,6.7,746850,665804,683737,663538,623520,621020,664023,691718,673548,53.81,,0.0,0.0,1,0,0,,53,3,Split-Finger,3,0,0,3,0,3,0,3,Standard,Standard,224,0.022,-0.163,74.6,7.1,,0.163,,3,-3,0.902,0.098,33,24,33,25,1,3,1,1,2,1,2.98,0.37,-0.37,53.9,21.33568874200504,-23.6723124796728,33.44472802834003,32.57943921971802,52.98812021680671
CU,2024-07-22,73.2,-1.35,5.83,"Leiter Jr., Mark",668930,643410,,foul_bunt,,,,,13,Brice Turang strikes out on a foul tip.,R,L,R,CHC,MIL,S,,,0,1,2024,0.69,-1.48,-0.41,1.21,,,,0,7,Top,,,,,,,0.7125089327809142,-106.46427975196956,0.7243295080321652,5.00611687657972,21.30584481093029,-43.670076810522616,3.19,1.49,,,,73.0,2368,6.6,746850,665804,683737,663538,623520,621020,664023,691718,673548,53.94,,,,,,,,53,2,Curveball,3,0,0,3,0,3,0,3,Standard,Standard,25,0.0,-0.054,7.0,1.7,,0.054,,3,-3,0.902,0.098,33,24,33,25,1,3,1,1,2,1,5.79,-0.69,0.69,52.0,-7.600863577714902,18.02423065929124,74.06109583505351,41.73336354928615,33.31911570323173
SI,2024-07-22,92.3,-1.58,5.79,"Leiter Jr., Mark",668930,643410,,foul,,,,,1,Brice Turang strikes out on a foul tip.,R,L,R,CHC,MIL,S,,,0,0,2024,-1.32,1.02,-0.68,3.21,,,,0,7,Top,,,,,,,5.1775487027704425,-134.35915313092133,-2.9793064387516552,-17.081220579795144,29.44612388877216,-19.435459669135945,3.19,1.49,248,80.1,47,92.7,2057,6.5,746850,665804,683737,663538,623520,621020,664023,691718,673548,53.96,,,,,,,,53,1,Sinker,3,0,0,3,0,3,0,3,Standard,Standard,211,0.0,-0.037,64.1,5.5,,0.037,88.0,3,-3,0.902,0.098,33,24,33,25,1,3,1,1,2,1,1.66,1.32,-1.32,43.7,2.8148567705625958,21.95770928760621,19.19430717150548,43.58041501803422,25.354648168833016
