pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SI,2024-08-07,90.2,-1.47,5.1,"Lively, Ben",605137,594902,,ball,,,,,1,"Josh Bell singles on a ground ball to right fielder Lane Thomas, deflected by first baseman Josh Naylor. Joc Pederson to 3rd.",R,L,R,CLE,AZ,B,,,1,1,2024,-1.07,0.62,-0.61,3.67,,,592626,2,1,Top,,,,,,,4.434401321176561,-131.40404729831067,1.0524430080170375,-13.332903679663591,26.640776561452533,-25.409570748146688,3.81,1.85,,,,91.2,1828,6.7,746604,666310,647304,665926,682177,677587,680757,682657,657041,53.76,,,,,,,,4,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,222,0.0,0.05,,,,-0.05,,0,0,0.525,0.475,32,31,32,32,1,0,6,2,5,0,2.17,1.07,-1.07,35.3,,,,,
FF,2024-08-07,90.2,-1.42,5.31,"Lively, Ben",605137,594902,,foul,,,,,12,"Josh Bell singles on a ground ball to right fielder Lane Thomas, deflected by first baseman Josh Naylor. Joc Pederson to 3rd.",R,L,R,CLE,AZ,S,,,1,0,2024,-0.76,1.12,0.08,3.92,,,592626,2,1,Top,,,,,,,5.408819118754342,-131.363935237643,0.0887076981285565,-9.93061888681656,26.76364191696309,-19.37671016013057,3.72,1.79,,,,91.3,1959,6.8,746604,666310,647304,665926,682177,677587,680757,682657,657041,53.67,,,,,,,,4,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,215,0.0,-0.048,66.5,6.0,,0.048,,0,0,0.525,0.475,32,31,32,32,1,0,6,2,5,0,1.67,0.76,-0.76,38.1,-8.914917093764728,41.46751433810953,28.09672791490131,33.346727057355935,6.8652852343379696
SI,2024-08-07,91.0,-1.48,5.13,"Lively, Ben",605137,594902,,ball,,,,,14,"Josh Bell singles on a ground ball to right fielder Lane Thomas, deflected by first baseman Josh Naylor. Joc Pederson to 3rd.",R,L,R,CLE,AZ,B,,,0,0,2024,-1.12,0.7,1.14,2.45,,,592626,2,1,Top,,,,,,,9.080981452618174,-132.23460448219635,-2.36534776873081,-15.02105129163654,26.35913707009524,-23.58192286038035,3.78,1.83,,,,92.3,2002,7.0,746604,666310,647304,665926,682177,677587,680757,682657,657041,53.52,,,,,,,,4,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,228,0.0,0.034,,,,-0.034,,0,0,0.525,0.475,32,31,32,32,1,0,6,2,5,0,2.04,1.12,-1.12,30.3,,,,,
CH,2024-08-07,83.5,-1.41,5.1,"Lively, Ben",592626,594902,single,hit_into_play,,,,,13,Joc Pederson singles on a line drive to center fielder Angel Martínez.,R,L,R,CLE,AZ,X,8,line_drive,1,1,2024,-1.4,0.95,-1.3,2.21,,,,2,1,Top,119.82,96.89,,,,,3.048537039672857,-121.5879101942568,-2.0903157007010496,-14.523723084638233,24.409796510156745,-22.572941416811624,3.57,1.73,217,91.6,14,84.2,1830,6.7,746604,666310,647304,665926,682177,677587,680757,682657,657041,53.75,0.957,0.907,0.9,1,1,0,4,3,3,Changeup,0,0,0,0,0,0,0,0,Infield shade,Strategic,242,-0.012,0.344,69.4,7.9,1.109,-0.344,91.6,0,0,0.537,0.463,32,32,32,32,1,0,6,2,5,0,2.32,1.4,-1.4,34.9,8.568009391393044,11.547841075449607,30.56138598597901,49.25488179797021,22.939180762265764
SI,2024-08-07,90.4,-1.43,5.24,"Lively, Ben",592626,594902,,ball,,,,,11,Joc Pederson singles on a line drive to center fielder Angel Martínez.,R,L,R,CLE,AZ,B,,,0,1,2024,-1.12,0.76,-1.46,3.22,,,,2,1,Top,,,,,,,2.34573808959024,-131.64052114228446,-0.7591096400163215,-13.589186410953063,27.328092070945942,-23.315819304096056,3.57,1.71,,,,91.4,1813,6.8,746604,666310,647304,665926,682177,677587,680757,682657,657041,53.68,,,,,,,,3,2,Sinker,0,0,0,0,0,0,0,0,Infield shade,Strategic,225,0.0,0.029,,,,-0.029,,0,0,0.537,0.463,32,32,32,32,1,0,6,2,5,0,2.02,1.12,-1.12,37.6,,,,,
FF,2024-08-07,89.2,-1.45,5.31,"Lively, Ben",592626,594902,,called_strike,,,,,4,Joc Pederson singles on a line drive to center fielder Angel Martínez.,R,L,R,CLE,AZ,S,,,0,0,2024,-0.93,1.25,-0.4,2.65,,,,2,1,Top,,,,,,,4.57008826506285,-129.87304984181685,-3.164992235451147,-11.50222543790289,28.327886252258956,-17.57056677916373,3.14,1.75,,,,89.8,1826,6.7,746604,666310,647304,665926,682177,677587,680757,682657,657041,53.8,,,,,,,,3,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Strategic,215,0.0,-0.041,,,,0.041,,0,0,0.537,0.463,32,32,32,32,1,0,6,2,5,0,1.62,0.93,-0.93,37.7,,,,,
ST,2024-08-07,79.6,-1.64,4.98,"Lively, Ben",606466,594902,field_out,hit_into_play,,,,,14,Ketel Marte pops out to second baseman Andrés Giménez.,R,L,R,CLE,AZ,X,4,popup,2,2,2024,0.83,0.04,0.37,1.43,,,,1,1,Top,150.18,147.08,,,,,2.868343343114406,-115.9646410061178,-1.1906184572523966,7.091960170951835,19.785286107613405,-31.84359274731705,3.64,1.73,146,78.7,62,80.6,1983,6.7,746604,666310,647304,665926,682177,677587,680757,682657,657041,53.77,0.011,0.011,0.0,1,0,0,3,2,6,Sweeper,0,0,0,0,0,0,0,0,Infield shade,Standard,78,0.015,-0.225,63.6,7.9,0.017,0.225,88.0,0,0,0.522,0.478,32,30,32,31,1,0,6,2,5,0,3.53,-0.83,0.83,33.5,10.860312446442808,-31.19247272025029,33.47865800209197,28.7110838555,48.989409253133786
CH,2024-08-07,84.3,-1.48,5.07,"Lively, Ben",606466,594902,,ball,,,,,13,Ketel Marte pops out to second baseman Andrés Giménez.,R,L,R,CLE,AZ,B,,,1,2,2024,-1.3,0.62,-1.82,2.6,,,,1,1,Top,,,,,,,1.810083270663717,-122.75596391434703,-0.578498386463129,-13.445183698090004,24.97588624167194,-26.062557380051235,3.55,1.71,,,,85.1,1685,6.9,746604,666310,647304,665926,682177,677587,680757,682657,657041,53.64,,,,,,,,2,5,Changeup,0,0,0,0,0,0,0,0,Strategic,Standard,244,0.0,0.043,,,,-0.043,,0,0,0.522,0.478,32,30,32,31,1,0,6,2,5,0,2.59,1.3,-1.3,35.7,,,,,
SI,2024-08-07,91.3,-1.49,5.16,"Lively, Ben",606466,594902,,foul,,,,,7,Ketel Marte pops out to second baseman Andrés Giménez.,R,L,R,CLE,AZ,S,,,1,2,2024,-1.04,0.72,-0.67,2.07,,,,1,1,Top,,,,,,,4.383793167913745,-132.96624917046464,-3.500348604767151,-13.321564142307214,27.735850936272143,-23.043815542619026,3.64,1.73,310,90.6,35,92.4,1993,6.9,746604,666310,647304,665926,682177,677587,680757,682657,657041,53.64,,,,,,,,2,4,Sinker,0,0,0,0,0,0,0,0,Strategic,Strategic,224,0.0,0.0,73.0,7.1,,0.0,90.6,0,0,0.522,0.478,32,30,32,31,1,0,6,2,5,0,2.0,1.04,-1.04,34.6,-0.2630456067309297,7.9224408091326275,35.743901795904044,41.24840034646583,29.636394238104405
FF,2024-08-07,89.2,-1.43,5.25,"Lively, Ben",606466,594902,,called_strike,,,,,7,Ketel Marte pops out to second baseman Andrés Giménez.,R,L,R,CLE,AZ,S,,,1,1,2024,-0.82,1.14,-0.6,1.66,,,,1,1,Top,,,,,,,3.826215718546237,-129.8700977511371,-5.357029981854406,-10.02484623745826,23.957622464892843,-18.28944614191285,3.56,1.78,,,,91.0,2030,7.1,746604,666310,647304,665926,682177,677587,680757,682657,657041,53.45,,,,,,,,2,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,220,0.0,-0.061,,,,0.061,,0,0,0.522,0.478,32,30,32,31,1,0,6,2,5,0,1.69,0.82,-0.82,37.8,,,,,
FF,2024-08-07,89.6,-1.45,5.35,"Lively, Ben",606466,594902,,ball,,,,,13,Ketel Marte pops out to second baseman Andrés Giménez.,R,L,R,CLE,AZ,B,,,0,1,2024,-0.53,1.22,-0.94,2.41,,,,1,1,Top,,,,,,,2.402704630552281,-130.61867166661685,-3.985490057796522,-6.52842802210501,23.51369302874319,-17.542552610117916,3.58,1.71,,,,91.2,1984,6.9,746604,666310,647304,665926,682177,677587,680757,682657,657041,53.65,,,,,,,,2,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,213,0.0,0.024,,,,-0.024,,0,0,0.522,0.478,32,30,32,31,1,0,6,2,5,0,1.58,0.53,-0.53,39.1,,,,,
CH,2024-08-07,83.7,-1.41,5.15,"Lively, Ben",606466,594902,,called_strike,,,,,5,Ketel Marte pops out to second baseman Andrés Giménez.,R,L,R,CLE,AZ,S,,,0,0,2024,-1.13,0.63,0.19,2.79,,,,1,1,Top,,,,,,,5.9812542198745815,-121.89788638029748,-0.3304214342016538,-12.407148969621918,21.768309349412128,-25.957806853637447,3.64,1.85,,,,85.0,1719,6.9,746604,666310,647304,665926,682177,677587,680757,682657,657041,53.6,,,,,,,,2,1,Changeup,0,0,0,0,0,0,0,0,Infield shade,Strategic,237,0.0,-0.037,,,,0.037,,0,0,0.522,0.478,32,30,32,31,1,0,6,2,5,0,2.59,1.13,-1.13,35.8,,,,,
SI,2024-08-07,90.5,-1.51,5.17,"Lively, Ben",682998,594902,field_out,hit_into_play,,,,,3,Corbin Carroll pops out to second baseman Andrés Giménez.,R,L,R,CLE,AZ,X,4,popup,2,2,2024,-1.05,0.79,0.37,2.66,,,,0,1,Top,149.21,115.32,,,,,6.994224557557784,-131.73792971301708,-2.105960683952745,-13.64207642313968,23.801220362335048,-22.656259452001564,3.13,1.49,219,72.8,45,91.8,1964,6.7,746604,666310,647304,665926,682177,677587,680757,682657,657041,53.79,0.189,0.179,0.0,1,0,0,3,1,5,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,225,0.022,-0.227,75.9,6.8,0.223,0.227,88.0,0,0,0.5,0.5,32,23,32,24,1,0,6,2,5,0,1.96,1.05,-1.05,32.9,6.866912796689246,-4.367038800915736,22.10142941682112,33.72038703384365,35.65890447506101
CU,2024-08-07,77.7,-1.58,5.31,"Lively, Ben",682998,594902,,ball,,,,,14,Corbin Carroll pops out to second baseman Andrés Giménez.,R,L,R,CLE,AZ,B,,,1,2,2024,0.85,-0.68,0.69,0.41,,,,0,1,Top,,,,,,,3.3480326953115416,-113.13738367274738,-2.3938500663539,6.705077133833296,19.871244607115518,-37.82191480702982,3.0,1.46,,,,78.5,2018,6.7,746604,666310,647304,665926,682177,677587,680757,682657,657041,53.77,,,,,,,,1,4,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,59,0.0,0.04,,,,-0.04,,0,0,0.5,0.5,32,23,32,24,1,0,6,2,5,0,4.44,-0.85,0.85,41.2,,,,,
SI,2024-08-07,89.8,-1.34,5.2,"Lively, Ben",682998,594902,,called_strike,,,,,5,Corbin Carroll pops out to second baseman Andrés Giménez.,R,L,R,CLE,AZ,S,,,1,1,2024,-1.13,0.93,0.25,2.25,,,,0,1,Top,,,,,,,6.369345522357725,-130.65250618906873,-3.33781723479504,-14.20769409435868,25.593940300124764,-21.02146885548955,3.13,1.45,,,,90.7,1911,6.7,746604,666310,647304,665926,682177,677587,680757,682657,657041,53.79,,,,,,,,1,3,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard,225,0.0,-0.056,,,,0.056,,0,0,0.5,0.5,32,23,32,24,1,0,6,2,5,0,1.88,1.13,-1.13,34.8,,,,,
FF,2024-08-07,89.0,-1.41,5.35,"Lively, Ben",682998,594902,,called_strike,,,,,12,Corbin Carroll pops out to second baseman Andrés Giménez.,R,L,R,CLE,AZ,S,,,1,0,2024,-0.76,1.18,0.88,2.4,,,,0,1,Top,,,,,,,7.276189364261499,-129.43439609756874,-3.729664728354922,-10.02580921936503,25.724947772248,-18.25823938542722,3.13,1.42,,,,89.9,2054,6.8,746604,666310,647304,665926,682177,677587,680757,682657,657041,53.71,,,,,,,,1,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,210,0.0,-0.049,,,,0.049,,0,0,0.5,0.5,32,23,32,24,1,0,6,2,5,0,1.69,0.76,-0.76,40.0,,,,,
FF,2024-08-07,89.3,-1.55,5.35,"Lively, Ben",682998,594902,,ball,,,,,11,Corbin Carroll pops out to second baseman Andrés Giménez.,R,L,R,CLE,AZ,B,,,0,0,2024,-0.93,1.16,-0.07,4.0,,,,0,1,Top,,,,,,,5.6657268951611774,-130.09436137172264,0.2081089161176317,-11.76763287685576,25.52595786600856,-19.13584056741352,3.07,1.43,,,,90.3,2110,6.7,746604,666310,647304,665926,682177,677587,680757,682657,657041,53.81,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,216,0.0,0.038,,,,-0.038,,0,0,0.5,0.5,32,23,32,24,1,0,6,2,5,0,1.67,0.93,-0.93,38.6,,,,,
FF,2024-08-07,100.2,-2.86,6.32,"Martinez, Justin",657041,679885,strikeout,swinging_strike,,,,,11,Lane Thomas strikes out swinging.,R,R,R,CLE,AZ,S,2,,0,2,2024,-0.36,1.17,-0.84,3.82,678877,665926,682177,2,9,Bot,,,,,,,6.474425286397845,-145.76937809980947,-4.347819208701689,-6.659802499833394,32.93254833350826,-14.599937491325123,3.15,1.42,,,,100.8,2234,6.5,746602,680728,621028,606466,553993,672695,664983,677950,682998,53.98,,0.0,0.0,1,0,0,,75,3,4-Seam Fastball,3,5,3,5,5,3,3,5,Standard,Standard,211,-0.17,-0.188,68.6,5.5,,0.188,,-2,-2,0.17,0.17,22,28,23,29,1,4,2,0,2,2,1.09,0.36,0.36,45.9,7.78180715201937,9.892968341490318,20.193899614011684,27.41867839836136,16.419425512859203
SL,2024-08-07,89.3,-2.87,6.26,"Martinez, Justin",657041,679885,,foul,,,,,4,Lane Thomas strikes out swinging.,R,R,R,CLE,AZ,S,,,0,1,2024,0.43,0.25,-0.46,2.37,678877,665926,682177,2,9,Bot,,,,,,,5.064663679721725,-130.04633376734205,-4.220262749261952,4.024107806661349,23.492104296934947,-28.729607091073547,3.15,1.42,138,76.0,12,90.7,2461,6.8,746602,680728,621028,606466,553993,672695,664983,677950,682998,53.72,,,,,,,,75,2,Slider,3,5,3,5,5,3,3,5,Standard,Standard,165,0.0,-0.042,69.8,7.1,,0.042,88.0,-2,-2,0.17,0.17,22,28,23,29,1,4,2,0,2,2,2.57,-0.43,-0.43,48.1,14.352330035191269,-17.772225463490198,31.426096501831942,30.8830328566524,34.661096353056365
SL,2024-08-07,89.3,-2.96,6.31,"Martinez, Justin",657041,679885,,called_strike,,,,,2,Lane Thomas strikes out swinging.,R,R,R,CLE,AZ,S,,,0,0,2024,0.42,-0.03,-0.21,3.1,678877,665926,682177,2,9,Bot,,,,,,,5.971831120849314,-130.20458302616234,-1.9671255412094488,3.854817176377813,21.26359658900985,-32.4134951757691,3.15,1.52,,,,91.0,2473,6.7,746602,680728,621028,606466,553993,672695,664983,677950,682998,53.77,,,,,,,,75,1,Slider,3,5,3,5,5,3,3,5,Standard,Standard,121,0.0,-0.044,,,,0.044,,-2,-2,0.17,0.17,22,28,23,29,1,4,2,0,2,2,2.83,-0.42,-0.42,46.6,,,,,
FS,2024-08-07,91.0,-2.76,6.38,"Martinez, Justin",682177,679885,walk,ball,,,,,14,Daniel Schneemann walks. Jhonkensy Noel to 3rd. Andrés Giménez to 2nd.,R,L,R,CLE,AZ,B,,,3,2,2024,-0.29,0.16,1.2,0.41,,678877,665926,2,9,Bot,,,,,,,10.662253599075957,-132.05410541086556,-9.540763238864375,-5.341215657624495,23.709804899571942,-28.65987488066453,3.39,1.6,,,,92.4,781,6.9,746602,680728,621028,606466,553993,672695,664983,677950,682998,53.58,,0.689131,0.7,1,0,0,,74,6,Split-Finger,3,5,3,5,5,3,3,5,Standard,Standard,250,0.08,0.216,,,,-0.216,,-2,-2,0.09,0.09,22,27,23,27,1,1,2,0,2,2,2.58,0.29,-0.29,50.9,,,,,
FF,2024-08-07,100.9,-2.84,6.33,"Martinez, Justin",682177,679885,,ball,,,,,12,Daniel Schneemann walks. Jhonkensy Noel to 3rd. Andrés Giménez to 2nd.,R,L,R,CLE,AZ,B,,,2,2,2024,-0.15,1.0,0.33,3.61,,678877,665926,2,9,Bot,,,,,,,9.21970609197312,-146.720089400925,-4.6808682884880985,-4.253318441649972,33.08952766137991,-16.735747499548243,3.39,1.63,,,,101.5,2193,6.6,746602,680728,621028,606466,553993,672695,664983,677950,682998,53.94,,,,,,,,74,5,4-Seam Fastball,3,5,3,5,5,3,3,5,Standard,Standard,213,0.0,0.093,,,,-0.093,,-2,-2,0.09,0.09,22,27,23,27,1,1,2,0,2,2,1.23,0.15,-0.15,45.6,,,,,
SL,2024-08-07,88.6,-2.8,6.3,"Martinez, Justin",682177,679885,,foul,,,,,9,Daniel Schneemann walks. Jhonkensy Noel to 3rd. Andrés Giménez to 2nd.,R,L,R,CLE,AZ,S,,,2,1,2024,0.38,-0.11,0.38,2.06,,678877,665926,2,9,Bot,,,,,,,7.028221813868562,-128.95718027442524,-4.185812119824072,3.059656875136548,22.536975592786646,-32.87899373306935,3.39,1.61,4,87.3,-28,90.0,2413,6.8,746602,680728,621028,606466,553993,672695,664983,677950,682998,53.72,,,,,,,,74,4,Slider,3,5,3,5,5,3,3,5,Standard,Standard,135,0.0,-0.102,64.8,7.3,,0.102,88.0,-2,-2,0.09,0.09,22,27,23,27,1,1,2,0,2,2,2.98,-0.38,0.38,49.4,15.497928564486008,-14.949753548387076,39.41961319754103,30.350617972170824,37.43492831890792
SL,2024-08-07,88.8,-3.02,6.19,"Martinez, Justin",682177,679885,,swinging_strike_blocked,,,,,14,Daniel Schneemann walks. Jhonkensy Noel to 3rd. Andrés Giménez to 2nd.,R,L,R,CLE,AZ,S,,,2,0,2024,0.17,0.2,0.93,0.42,,678877,665926,2,9,Bot,,,,,,,9.381833058612669,-129.0277448727451,-8.627107899757043,0.2790466635665132,22.43964673217573,-28.481600493519828,3.39,1.61,,,,89.9,2556,6.7,746602,680728,621028,606466,553993,672695,664983,677950,682998,53.81,,,,,,,,74,3,Slider,3,5,3,5,5,3,3,5,Standard,Standard,169,0.0,-0.043,69.2,8.3,,0.043,,-2,-2,0.09,0.09,22,27,23,27,1,1,2,0,2,2,2.66,-0.17,0.17,46.5,30.00701414136924,-35.51977637762449,38.0830915391303,24.50466140626208,52.5570170831912
SI,2024-08-07,98.1,-2.94,6.19,"Martinez, Justin",682177,679885,,ball,,,,,11,Daniel Schneemann walks. Jhonkensy Noel to 3rd. Andrés Giménez to 2nd.,R,L,R,CLE,AZ,B,,,1,0,2024,-0.87,0.61,-1.24,2.9,,678877,665926,2,9,Bot,,,,,,,6.633706856535219,-142.73015765301943,-4.890271743566508,-13.34061657049914,30.800813950091165,-22.8817542808545,3.39,1.63,,,,98.8,2035,6.6,746602,680728,621028,606466,553993,672695,664983,677950,682998,53.94,,,,,,,,74,2,Sinker,3,5,3,5,5,3,3,5,Standard,Standard,216,0.0,0.044,,,,-0.044,,-2,-2,0.09,0.09,22,27,23,27,1,1,2,0,2,2,1.74,0.87,-0.87,40.9,,,,,
SI,2024-08-07,101.1,-2.9,6.23,"Martinez, Justin",682177,679885,,ball,,,,,3,Daniel Schneemann walks. Jhonkensy Noel to 3rd. Andrés Giménez to 2nd.,R,L,R,CLE,AZ,B,,,0,0,2024,-0.93,0.74,0.79,3.13,,678877,665926,2,9,Bot,,,,,,,12.529077625827233,-146.64063107330955,-5.079881649788202,-16.3886413108049,33.50800776192406,-20.428388717774588,3.29,1.59,,,,101.4,2195,6.6,746602,680728,621028,606466,553993,672695,664983,677950,682998,53.92,,,,,,,,74,1,Sinker,3,5,3,5,5,3,3,5,Standard,Standard,213,0.0,0.026,,,,-0.026,,-2,-2,0.09,0.09,22,27,23,27,1,1,2,0,2,2,1.5,0.93,-0.93,43.0,,,,,
FS,2024-08-07,89.6,-2.75,6.32,"Martinez, Justin",666310,679885,strikeout,swinging_strike,,,,,13,Bo Naylor strikes out swinging.,R,L,R,CLE,AZ,S,2,,2,2,2024,-0.53,-0.13,-1.23,0.91,,678877,665926,1,9,Bot,,,,,,,4.926377090757748,-130.3884667753981,-7.226532014639868,-7.085230486096087,24.952724390127955,-32.423110824412035,3.25,1.52,,,,90.8,835,6.8,746602,680728,621028,606466,553993,672695,664983,677950,682998,53.68,,0.0,0.0,1,0,0,,73,7,Split-Finger,3,5,3,5,5,3,3,5,Standard,Standard,245,-0.103,-0.212,58.4,8.4,,0.212,,-2,-2,0.193,0.193,22,24,23,24,1,1,2,0,2,2,2.95,0.53,-0.53,47.6,16.810253365585258,-4.665838373828454,27.855947757788574,51.32802427738528,27.769158923927705
FF,2024-08-07,100.9,-2.92,6.26,"Martinez, Justin",666310,679885,,foul,,,,,3,Bo Naylor strikes out swinging.,R,L,R,CLE,AZ,S,,,2,2,2024,-0.32,1.14,0.33,3.36,,678877,665926,1,9,Bot,,,,,,,9.829943035916502,-146.6802658417023,-5.52120445506651,-6.854679567562364,32.14481530546121,-14.480513828637326,3.25,1.52,167,84.0,12,101.5,2313,6.5,746602,680728,621028,606466,553993,672695,664983,677950,682998,54.02,,,,,,,,73,6,4-Seam Fastball,3,5,3,5,5,3,3,5,Standard,Standard,211,0.0,0.0,68.2,6.1,,0.0,88.0,-2,-2,0.193,0.193,22,24,23,24,1,1,2,0,2,2,1.08,0.32,-0.32,44.3,2.4845459436798296,11.712580794859775,25.08451244509773,32.85033945991604,24.75118950649954
FF,2024-08-07,101.8,-2.93,6.14,"Martinez, Justin",666310,679885,,foul,,,,,6,Bo Naylor strikes out swinging.,R,L,R,CLE,AZ,S,,,2,2,2024,-0.49,1.18,0.65,2.46,,678877,665926,1,9,Bot,,,,,,,11.206686060945971,-147.72081540478294,-7.912561297476042,-9.619773279749309,32.54392808225282,-13.1399973424291,3.25,1.52,118,73.7,75,102.2,2481,6.5,746602,680728,621028,606466,553993,672695,664983,677950,682998,54.02,,,,,,,,73,5,4-Seam Fastball,3,5,3,5,5,3,3,5,Standard,Standard,213,0.0,0.0,74.4,6.8,,0.0,88.0,-2,-2,0.193,0.193,22,24,23,24,1,1,2,0,2,2,1.02,0.49,-0.49,41.1,9.22076822912894,1.1977601680719938,37.41710474964082,29.147140579403725,29.60122999524053
SL,2024-08-07,88.1,-2.84,6.33,"Martinez, Justin",666310,679885,,swinging_strike,,,,,14,Bo Naylor strikes out swinging.,R,L,R,CLE,AZ,S,,,2,1,2024,0.47,0.08,0.88,1.37,,678877,665926,1,9,Bot,,,,,,,8.148420744408279,-128.17523667696608,-6.27597563315044,3.808295089149241,21.877272250847355,-30.293859244870276,3.25,1.52,,,,89.6,2680,6.8,746602,680728,621028,606466,553993,672695,664983,677950,682998,53.66,,,,,,,,73,4,Slider,3,5,3,5,5,3,3,5,Standard,Standard,147,0.0,-0.047,66.0,9.2,,0.047,,-2,-2,0.193,0.193,22,24,23,24,1,1,2,0,2,2,2.81,-0.47,0.47,45.5,35.42331265974302,-56.91454261734167,34.58791190621851,28.959553192348245,58.76346133792264
SI,2024-08-07,99.3,-3.05,6.18,"Martinez, Justin",666310,679885,,ball,,,,,13,Bo Naylor strikes out swinging.,R,L,R,CLE,AZ,B,,,1,1,2024,-1.12,0.4,-0.89,1.12,,678877,665926,1,9,Bot,,,,,,,8.565243334721671,-144.15692721158732,-9.3976976871589,-17.626675269183856,33.06933035008761,-24.524552137901008,3.25,1.41,,,,99.7,2051,6.6,746602,680728,621028,606466,553993,672695,664983,677950,682998,53.91,,,,,,,,73,3,Sinker,3,5,3,5,5,3,3,5,Standard,Standard,220,0.0,0.042,,,,-0.042,,-2,-2,0.193,0.193,22,24,23,24,1,1,2,0,2,2,1.92,1.12,-1.12,41.2,,,,,
SL,2024-08-07,89.1,-2.99,6.2,"Martinez, Justin",666310,679885,,called_strike,,,,,8,Bo Naylor strikes out swinging.,R,L,R,CLE,AZ,S,,,1,0,2024,0.29,0.37,0.19,1.85,,678877,665926,1,9,Bot,,,,,,,7.24164313947514,-129.69048338839872,-5.599008936008508,2.22191280814228,20.41884200377378,-27.179270498288968,3.16,1.31,,,,90.5,2588,6.6,746602,680728,621028,606466,553993,672695,664983,677950,682998,53.92,,,,,,,,73,2,Slider,3,5,3,5,5,3,3,5,Standard,Standard,178,0.0,-0.054,,,,0.054,,-2,-2,0.193,0.193,22,24,23,24,1,1,2,0,2,2,2.44,-0.29,0.29,44.4,,,,,
SI,2024-08-07,100.7,-2.99,6.2,"Martinez, Justin",666310,679885,,ball,,,,,13,Bo Naylor strikes out swinging.,R,L,R,CLE,AZ,B,,,0,0,2024,-0.96,0.52,-1.01,1.69,,678877,665926,1,9,Bot,,,,,,,7.775445906731594,-146.3265579225343,-8.497396801716246,-15.479970876339753,30.543972958907037,-23.02250864678625,3.25,1.42,,,,101.4,2112,6.5,746602,680728,621028,606466,553993,672695,664983,677950,682998,54.0,,,,,,,,73,1,Sinker,3,5,3,5,5,3,3,5,Standard,Standard,215,0.0,0.03,,,,-0.03,,-2,-2,0.193,0.193,22,24,23,24,1,1,2,0,2,2,1.72,0.96,-0.96,41.6,,,,,
FF,2024-08-07,101.2,-2.96,6.28,"Martinez, Justin",665926,679885,fielders_choice,hit_into_play,,,,,1,"Andrés Giménez reaches on a fielder's choice, fielded by pitcher Justin Martinez. Jhonkensy Noel to 2nd. Jhonkensy Noel advances to 2nd, on a throwing error by pitcher Justin Martinez.",R,L,R,CLE,AZ,X,1,ground_ball,1,2,2024,-0.47,1.07,-0.64,3.04,,,678877,1,9,Bot,127.34,164.64,,,,,7.590683594269901,-147.21833720929612,-6.3200916887211775,-8.504743335023507,32.0820977195079,-15.288921928845976,3.21,1.43,9,96.3,-18,101.6,2129,6.3,746602,680728,621028,606466,553993,672695,664983,677950,682998,54.18,0.171,0.179,0.9,1,0,0,2,72,5,4-Seam Fastball,3,5,3,5,5,3,3,5,Standard,Standard,220,0.09,0.512,67.5,6.4,0.199,-0.512,96.3,-2,-2,0.103,0.103,22,25,23,26,1,3,2,0,2,2,1.14,0.47,-0.47,42.0,2.893231265585744,21.59822450711732,22.055475809165163,44.62852037956122,20.28910407432653
